Location,MaxTemp
Nuriootpa,35.2
Nuriootpa,25.4
Nuriootpa,23.7
Nuriootpa,25.3
Nuriootpa,26.1
Nuriootpa,33.9
Nuriootpa,38.9
Nuriootpa,24.5
Nuriootpa,23.7
Nuriootpa,18.7
Nuriootpa,21.7
Nuriootpa,24.0
Nuriootpa,32.7
Nuriootpa,22.2
Nuriootpa,26.6
Nuriootpa,28.1
Nuriootpa,29.5
Nuriootpa,22.2
Nuriootpa,20.8
Nuriootpa,24.3
Nuriootpa,26.3
Nuriootpa,30.7
Nuriootpa,34.5
Nuriootpa,33.3
Nuriootpa,23.4
Nuriootpa,29.0
Nuriootpa,32.7
Nuriootpa,25.5
Nuriootpa,24.4
Nuriootpa,23.3
Nuriootpa,25.0
Nuriootpa,28.2
Nuriootpa,32.7
Nuriootpa,23.5
Nuriootpa,25.0
Nuriootpa,28.8
Nuriootpa,34.3
Nuriootpa,29.1
Nuriootpa,31.4
Nuriootpa,24.5
Nuriootpa,23.5
Nuriootpa,22.3
Nuriootpa,24.0
Nuriootpa,30.9
Nuriootpa,36.0
Nuriootpa,25.4
Nuriootpa,22.7
Nuriootpa,25.4
Nuriootpa,22.4
Nuriootpa,21.9
Nuriootpa,27.5
Nuriootpa,31.1
Nuriootpa,21.7
Nuriootpa,23.0
Nuriootpa,30.7
Nuriootpa,34.0
Nuriootpa,41.8
Nuriootpa,40.7
Nuriootpa,29.1
Nuriootpa,33.5
Nuriootpa,37.8
Nuriootpa,37.7
Nuriootpa,24.3
Nuriootpa,21.1
Nuriootpa,17.6
Nuriootpa,26.3
Nuriootpa,25.5
Nuriootpa,19.9
Nuriootpa,22.0
Nuriootpa,22.3
Nuriootpa,25.6
Nuriootpa,24.0
Nuriootpa,24.8
Nuriootpa,28.8
Nuriootpa,31.8
Nuriootpa,27.4
Nuriootpa,34.7
Nuriootpa,26.6
Nuriootpa,24.3
Nuriootpa,21.9
Nuriootpa,19.7
Nuriootpa,22.7
Nuriootpa,25.1
Nuriootpa,27.9
Nuriootpa,26.8
Nuriootpa,23.9
Nuriootpa,21.7
Nuriootpa,23.9
Nuriootpa,28.1
Nuriootpa,25.1
Nuriootpa,27.1
Nuriootpa,36.0
Nuriootpa,37.6
Nuriootpa,33.1
Nuriootpa,32.7
Nuriootpa,35.0
Nuriootpa,36.6
Nuriootpa,34.0
Nuriootpa,35.2
Nuriootpa,39.6
Nuriootpa,39.7
Nuriootpa,28.5
Nuriootpa,29.5
Nuriootpa,29.7
Nuriootpa,34.8
Nuriootpa,36.6
Nuriootpa,37.3
Nuriootpa,38.3
Nuriootpa,26.8
Nuriootpa,24.1
Nuriootpa,29.2
Nuriootpa,32.9
Nuriootpa,34.7
Nuriootpa,36.2
Nuriootpa,24.4
Nuriootpa,27.3
Nuriootpa,28.8
Nuriootpa,23.0
Nuriootpa,23.5
Nuriootpa,22.7
Nuriootpa,23.3
Nuriootpa,24.1
Nuriootpa,26.0
Nuriootpa,27.1
Nuriootpa,26.4
Nuriootpa,25.0
Nuriootpa,25.2
Nuriootpa,29.0
Nuriootpa,23.8
Nuriootpa,30.0
Nuriootpa,27.2
Nuriootpa,28.8
Nuriootpa,29.6
Nuriootpa,21.8
Nuriootpa,22.7
Nuriootpa,30.7
Nuriootpa,22.0
Nuriootpa,18.0
Nuriootpa,20.0
Nuriootpa,16.8
Nuriootpa,18.3
Nuriootpa,22.6
Nuriootpa,25.0
Nuriootpa,26.6
Nuriootpa,29.8
Nuriootpa,29.6
Nuriootpa,19.7
Nuriootpa,20.4
Nuriootpa,25.2
Nuriootpa,21.2
Nuriootpa,14.0
Nuriootpa,14.7
Nuriootpa,17.9
Nuriootpa,18.0
Nuriootpa,20.1
Nuriootpa,24.6
Nuriootpa,21.7
Nuriootpa,25.4
Nuriootpa,29.8
Nuriootpa,22.1
Nuriootpa,17.5
Nuriootpa,14.5
Nuriootpa,17.6
Nuriootpa,13.9
Nuriootpa,14.6
Nuriootpa,16.3
Nuriootpa,18.5
Nuriootpa,17.9
Nuriootpa,16.0
Nuriootpa,14.8
Nuriootpa,16.3
Nuriootpa,15.6
Nuriootpa,14.9
Nuriootpa,14.1
Nuriootpa,18.0
Nuriootpa,21.5
Nuriootpa,19.3
Nuriootpa,19.4
Nuriootpa,26.8
Nuriootpa,14.0
Nuriootpa,15.3
Nuriootpa,14.9
Nuriootpa,14.2
Nuriootpa,16.2
Nuriootpa,15.8
Nuriootpa,15.4
Nuriootpa,14.6
Nuriootpa,13.0
Nuriootpa,13.7
Nuriootpa,11.7
Nuriootpa,15.3
Nuriootpa,20.2
Nuriootpa,18.6
Nuriootpa,19.7
Nuriootpa,13.5
Nuriootpa,11.0
Nuriootpa,13.4
Nuriootpa,14.2
Nuriootpa,15.4
Nuriootpa,18.3
Nuriootpa,20.5
Nuriootpa,19.0
Nuriootpa,17.8
Nuriootpa,15.1
Nuriootpa,14.4
Nuriootpa,13.9
Nuriootpa,11.1
Nuriootpa,11.9
Nuriootpa,14.9
Nuriootpa,15.2
Nuriootpa,15.4
Nuriootpa,19.5
Nuriootpa,16.1
Nuriootpa,16.8
Nuriootpa,13.2
Nuriootpa,10.9
Nuriootpa,11.6
Nuriootpa,17.6
Nuriootpa,19.1
Nuriootpa,16.6
Nuriootpa,12.9
Nuriootpa,12.2
Nuriootpa,14.7
Nuriootpa,13.5
Nuriootpa,12.5
Nuriootpa,9.2
Nuriootpa,12.2
Nuriootpa,16.5
Nuriootpa,15.4
Nuriootpa,12.2
Nuriootpa,10.9
Nuriootpa,14.6
Nuriootpa,13.6
Nuriootpa,13.5
Nuriootpa,11.5
Nuriootpa,12.7
Nuriootpa,13.2
Nuriootpa,14.7
Nuriootpa,12.0
Nuriootpa,14.7
Nuriootpa,15.7
Nuriootpa,14.1
Nuriootpa,13.7
Nuriootpa,14.2
Nuriootpa,16.8
Nuriootpa,15.2
Nuriootpa,9.4
Nuriootpa,10.2
Nuriootpa,12.5
Nuriootpa,12.0
Nuriootpa,11.2
Nuriootpa,11.7
Nuriootpa,10.7
Nuriootpa,10.8
Nuriootpa,10.0
Nuriootpa,11.1
Nuriootpa,12.8
Nuriootpa,14.3
Nuriootpa,14.5
Nuriootpa,14.0
Nuriootpa,12.9
Nuriootpa,10.2
Nuriootpa,10.7
Nuriootpa,12.4
Nuriootpa,12.5
Nuriootpa,15.4
Nuriootpa,16.0
Nuriootpa,11.3
Nuriootpa,12.0
Nuriootpa,11.8
Nuriootpa,11.3
Nuriootpa,11.5
Nuriootpa,10.7
Nuriootpa,11.3
Nuriootpa,14.0
Nuriootpa,17.5
Nuriootpa,13.4
Nuriootpa,16.4
Nuriootpa,12.3
Nuriootpa,12.7
Nuriootpa,13.8
Nuriootpa,14.5
Nuriootpa,14.5
Nuriootpa,13.9
Nuriootpa,13.2
Nuriootpa,15.9
Nuriootpa,20.1
Nuriootpa,18.7
Nuriootpa,16.7
Nuriootpa,12.9
Nuriootpa,11.1
Nuriootpa,12.8
Nuriootpa,13.4
Nuriootpa,12.9
Nuriootpa,11.4
Nuriootpa,11.4
Nuriootpa,14.6
Nuriootpa,17.5
Nuriootpa,18.1
Nuriootpa,13.4
Nuriootpa,13.0
Nuriootpa,12.0
Nuriootpa,16.2
Nuriootpa,17.3
Nuriootpa,13.0
Nuriootpa,14.0
Nuriootpa,14.3
Nuriootpa,18.2
Nuriootpa,21.5
Nuriootpa,23.4
Nuriootpa,26.3
Nuriootpa,18.6
Nuriootpa,14.2
Nuriootpa,16.2
Nuriootpa,15.8
Nuriootpa,19.2
Nuriootpa,22.6
Nuriootpa,13.8
Nuriootpa,14.0
Nuriootpa,13.8
Nuriootpa,14.2
Nuriootpa,17.7
Nuriootpa,20.3
Nuriootpa,23.1
Nuriootpa,19.7
Nuriootpa,15.8
Nuriootpa,20.7
Nuriootpa,25.1
Nuriootpa,29.9
Nuriootpa,31.6
Nuriootpa,29.6
Nuriootpa,33.6
Nuriootpa,22.8
Nuriootpa,18.5
Nuriootpa,27.3
Nuriootpa,33.8
Nuriootpa,27.0
Nuriootpa,22.5
Nuriootpa,19.6
Nuriootpa,22.0
Nuriootpa,30.1
Nuriootpa,36.5
Nuriootpa,24.2
Nuriootpa,22.7
Nuriootpa,27.9
Nuriootpa,32.0
Nuriootpa,25.4
Nuriootpa,17.9
Nuriootpa,19.3
Nuriootpa,23.4
Nuriootpa,30.4
Nuriootpa,26.3
Nuriootpa,20.5
Nuriootpa,24.5
Nuriootpa,29.5
Nuriootpa,32.2
Nuriootpa,28.2
Nuriootpa,28.9
Nuriootpa,24.9
Nuriootpa,22.0
Nuriootpa,25.6
Nuriootpa,23.7
Nuriootpa,19.2
Nuriootpa,20.7
Nuriootpa,28.2
Nuriootpa,33.9
Nuriootpa,35.5
Nuriootpa,25.9
Nuriootpa,24.1
Nuriootpa,25.9
Nuriootpa,21.2
Nuriootpa,21.8
Nuriootpa,23.3
Nuriootpa,30.1
Nuriootpa,34.2
Nuriootpa,38.6
Nuriootpa,38.9
Nuriootpa,21.5
Nuriootpa,22.8
Nuriootpa,21.8
Nuriootpa,22.8
Nuriootpa,29.1
Nuriootpa,35.0
Nuriootpa,18.9
Nuriootpa,20.7
Nuriootpa,23.6
Nuriootpa,27.2
Nuriootpa,34.7
Nuriootpa,19.6
Nuriootpa,20.5
Nuriootpa,26.9
Nuriootpa,33.4
Nuriootpa,38.7
Nuriootpa,41.6
Nuriootpa,36.7
Nuriootpa,26.5
Nuriootpa,24.9
Nuriootpa,26.5
Nuriootpa,22.1
Nuriootpa,23.9
Nuriootpa,32.4
Nuriootpa,35.4
Nuriootpa,33.3
Nuriootpa,38.5
Nuriootpa,40.9
Nuriootpa,41.4
Nuriootpa,39.8
Nuriootpa,24.4
Nuriootpa,23.9
Nuriootpa,29.4
Nuriootpa,32.0
Nuriootpa,36.0
Nuriootpa,36.5
Nuriootpa,23.6
Nuriootpa,24.4
Nuriootpa,28.5
Nuriootpa,33.5
Nuriootpa,36.6
Nuriootpa,37.9
Nuriootpa,32.5
Nuriootpa,27.7
Nuriootpa,28.9
Nuriootpa,29.0
Nuriootpa,31.1
Nuriootpa,29.8
Nuriootpa,29.3
Nuriootpa,29.2
Nuriootpa,35.0
Nuriootpa,35.8
Nuriootpa,36.9
Nuriootpa,38.7
Nuriootpa,36.7
Nuriootpa,22.3
Nuriootpa,24.5
Nuriootpa,28.1
Nuriootpa,34.8
Nuriootpa,37.8
Nuriootpa,36.8
Nuriootpa,34.6
Nuriootpa,34.3
Nuriootpa,30.1
Nuriootpa,25.8
Nuriootpa,27.8
Nuriootpa,29.1
Nuriootpa,31.5
Nuriootpa,33.5
Nuriootpa,23.9
Nuriootpa,19.0
Nuriootpa,23.4
Nuriootpa,23.7
Nuriootpa,32.0
Nuriootpa,24.0
Nuriootpa,22.0
Nuriootpa,23.6
Nuriootpa,28.6
Nuriootpa,32.7
Nuriootpa,32.3
Nuriootpa,29.7
Nuriootpa,35.2
Nuriootpa,32.5
Nuriootpa,31.0
Nuriootpa,34.4
Nuriootpa,31.6
Nuriootpa,24.4
Nuriootpa,23.0
Nuriootpa,23.4
Nuriootpa,25.8
Nuriootpa,28.5
Nuriootpa,25.1
Nuriootpa,24.5
Nuriootpa,33.9
Nuriootpa,39.0
Nuriootpa,37.3
Nuriootpa,31.8
Nuriootpa,25.2
Nuriootpa,26.5
Nuriootpa,28.1
Nuriootpa,28.0
Nuriootpa,31.2
Nuriootpa,34.8
Nuriootpa,36.3
Nuriootpa,32.9
Nuriootpa,35.0
Nuriootpa,35.2
Nuriootpa,38.2
Nuriootpa,31.2
Nuriootpa,38.6
Nuriootpa,25.6
Nuriootpa,26.0
Nuriootpa,30.9
Nuriootpa,29.4
Nuriootpa,31.3
Nuriootpa,25.4
Nuriootpa,26.5
Nuriootpa,31.2
Nuriootpa,33.5
Nuriootpa,18.7
Nuriootpa,21.4
Nuriootpa,21.9
Nuriootpa,23.5
Nuriootpa,29.0
Nuriootpa,24.2
Nuriootpa,25.4
Nuriootpa,23.5
Nuriootpa,21.7
Nuriootpa,19.2
Nuriootpa,20.3
Nuriootpa,19.2
Nuriootpa,18.9
Nuriootpa,23.7
Nuriootpa,27.5
Nuriootpa,23.3
Nuriootpa,20.1
Nuriootpa,27.0
Nuriootpa,28.2
Nuriootpa,18.4
Nuriootpa,16.4
Nuriootpa,20.2
Nuriootpa,21.2
Nuriootpa,21.9
Nuriootpa,22.2
Nuriootpa,22.9
Nuriootpa,21.6
Nuriootpa,25.2
Nuriootpa,27.5
Nuriootpa,21.9
Nuriootpa,18.7
Nuriootpa,25.1
Nuriootpa,28.8
Nuriootpa,29.3
Nuriootpa,20.9
Nuriootpa,17.7
Nuriootpa,18.1
Nuriootpa,22.9
Nuriootpa,27.7
Nuriootpa,28.3
Nuriootpa,27.0
Nuriootpa,22.6
Nuriootpa,23.1
Nuriootpa,25.6
Nuriootpa,16.9
Nuriootpa,18.8
Nuriootpa,18.4
Nuriootpa,16.8
Nuriootpa,23.7
Nuriootpa,26.2
Nuriootpa,22.6
Nuriootpa,16.5
Nuriootpa,16.4
Nuriootpa,15.4
Nuriootpa,17.5
Nuriootpa,19.7
Nuriootpa,21.8
Nuriootpa,19.9
Nuriootpa,21.4
Nuriootpa,17.7
Nuriootpa,17.8
Nuriootpa,16.2
Nuriootpa,18.8
Nuriootpa,22.5
Nuriootpa,24.7
Nuriootpa,17.3
Nuriootpa,19.6
Nuriootpa,15.1
Nuriootpa,15.4
Nuriootpa,14.3
Nuriootpa,14.3
Nuriootpa,13.5
Nuriootpa,13.3
Nuriootpa,13.5
Nuriootpa,17.9
Nuriootpa,15.6
Nuriootpa,15.0
Nuriootpa,14.7
Nuriootpa,13.5
Nuriootpa,13.5
Nuriootpa,14.2
Nuriootpa,15.9
Nuriootpa,13.6
Nuriootpa,13.6
Nuriootpa,14.3
Nuriootpa,11.8
Nuriootpa,13.4
Nuriootpa,19.8
Nuriootpa,17.0
Nuriootpa,14.0
Nuriootpa,14.8
Nuriootpa,12.4
Nuriootpa,11.5
Nuriootpa,11.7
Nuriootpa,11.9
Nuriootpa,13.6
Nuriootpa,12.4
Nuriootpa,10.8
Nuriootpa,11.5
Nuriootpa,11.3
Nuriootpa,13.1
Nuriootpa,14.0
Nuriootpa,11.3
Nuriootpa,12.5
Nuriootpa,12.5
Nuriootpa,13.5
Nuriootpa,14.2
Nuriootpa,11.3
Nuriootpa,13.8
Nuriootpa,11.3
Nuriootpa,12.7
Nuriootpa,11.0
Nuriootpa,13.5
Nuriootpa,13.2
Nuriootpa,8.7
Nuriootpa,11.7
Nuriootpa,11.2
Nuriootpa,11.8
Nuriootpa,13.8
Nuriootpa,16.6
Nuriootpa,17.4
Nuriootpa,17.1
Nuriootpa,13.6
Nuriootpa,22.0
Nuriootpa,15.3
Nuriootpa,11.7
Nuriootpa,10.5
Nuriootpa,11.8
Nuriootpa,10.8
Nuriootpa,11.7
Nuriootpa,12.2
Nuriootpa,13.8
Nuriootpa,15.9
Nuriootpa,15.0
Nuriootpa,12.2
Nuriootpa,13.1
Nuriootpa,11.8
Nuriootpa,10.5
Nuriootpa,12.7
Nuriootpa,15.3
Nuriootpa,17.4
Nuriootpa,21.0
Nuriootpa,18.4
Nuriootpa,13.6
Nuriootpa,13.5
Nuriootpa,15.9
Nuriootpa,13.4
Nuriootpa,14.5
Nuriootpa,18.6
Nuriootpa,19.9
Nuriootpa,18.5
Nuriootpa,23.0
Nuriootpa,11.1
Nuriootpa,13.2
Nuriootpa,15.3
Nuriootpa,16.0
Nuriootpa,15.7
Nuriootpa,14.6
Nuriootpa,13.4
Nuriootpa,11.0
Nuriootpa,16.2
Nuriootpa,18.8
Nuriootpa,18.2
Nuriootpa,18.9
Nuriootpa,15.8
Nuriootpa,17.0
Nuriootpa,15.5
Nuriootpa,13.1
Nuriootpa,13.6
Nuriootpa,18.2
Nuriootpa,21.2
Nuriootpa,23.1
Nuriootpa,17.0
Nuriootpa,14.8
Nuriootpa,12.0
Nuriootpa,16.1
Nuriootpa,14.1
Nuriootpa,11.1
Nuriootpa,10.4
Nuriootpa,12.6
Nuriootpa,16.8
Nuriootpa,18.7
Nuriootpa,12.2
Nuriootpa,14.5
Nuriootpa,16.5
Nuriootpa,12.3
Nuriootpa,12.2
Nuriootpa,18.5
Nuriootpa,16.0
Nuriootpa,14.1
Nuriootpa,16.3
Nuriootpa,15.2
Nuriootpa,16.1
Nuriootpa,13.1
Nuriootpa,13.0
Nuriootpa,19.0
Nuriootpa,21.6
Nuriootpa,13.1
Nuriootpa,14.0
Nuriootpa,18.5
Nuriootpa,26.0
Nuriootpa,22.9
Nuriootpa,22.1
Nuriootpa,28.0
Nuriootpa,13.8
Nuriootpa,14.1
Nuriootpa,15.4
Nuriootpa,18.1
Nuriootpa,23.0
Nuriootpa,25.5
Nuriootpa,13.4
Nuriootpa,14.0
Nuriootpa,14.3
Nuriootpa,17.3
Nuriootpa,27.4
Nuriootpa,14.1
Nuriootpa,14.4
Nuriootpa,15.6
Nuriootpa,21.7
Nuriootpa,25.0
Nuriootpa,17.6
Nuriootpa,18.8
Nuriootpa,21.8
Nuriootpa,27.7
Nuriootpa,17.5
Nuriootpa,16.1
Nuriootpa,16.8
Nuriootpa,18.4
Nuriootpa,25.2
Nuriootpa,27.0
Nuriootpa,19.2
Nuriootpa,24.4
Nuriootpa,26.2
Nuriootpa,19.6
Nuriootpa,23.4
Nuriootpa,25.2
Nuriootpa,31.3
Nuriootpa,19.3
Nuriootpa,14.9
Nuriootpa,16.4
Nuriootpa,19.4
Nuriootpa,28.4
Nuriootpa,33.4
Nuriootpa,24.1
Nuriootpa,29.1
Nuriootpa,35.7
Nuriootpa,35.8
Nuriootpa,15.9
Nuriootpa,19.8
Nuriootpa,22.3
Nuriootpa,21.9
Nuriootpa,23.4
Nuriootpa,27.2
Nuriootpa,30.5
Nuriootpa,28.1
Nuriootpa,24.1
Nuriootpa,25.7
Nuriootpa,26.2
Nuriootpa,32.3
Nuriootpa,28.1
Nuriootpa,23.1
Nuriootpa,22.8
Nuriootpa,30.3
Nuriootpa,18.8
Nuriootpa,20.5
Nuriootpa,26.2
Nuriootpa,30.4
Nuriootpa,35.8
Nuriootpa,36.9
Nuriootpa,19.6
Nuriootpa,20.8
Nuriootpa,27.2
Nuriootpa,21.4
Nuriootpa,26.5
Nuriootpa,35.3
Nuriootpa,22.5
Nuriootpa,26.5
Nuriootpa,31.5
Nuriootpa,37.7
Nuriootpa,36.1
Nuriootpa,40.1
Nuriootpa,21.7
Nuriootpa,26.2
Nuriootpa,32.1
Nuriootpa,31.6
Nuriootpa,23.9
Nuriootpa,24.6
Nuriootpa,23.2
Nuriootpa,24.3
Nuriootpa,27.0
Nuriootpa,32.7
Nuriootpa,34.8
Nuriootpa,37.7
Nuriootpa,40.0
Nuriootpa,27.5
Nuriootpa,27.0
Nuriootpa,30.1
Nuriootpa,28.3
Nuriootpa,34.8
Nuriootpa,22.1
Nuriootpa,23.5
Nuriootpa,28.8
Nuriootpa,35.5
Nuriootpa,39.9
Nuriootpa,26.4
Nuriootpa,34.9
Nuriootpa,23.4
Nuriootpa,26.8
Nuriootpa,33.2
Nuriootpa,33.9
Nuriootpa,23.7
Nuriootpa,27.5
Nuriootpa,26.2
Nuriootpa,32.2
Nuriootpa,32.9
Nuriootpa,38.0
Nuriootpa,27.8
Nuriootpa,25.3
Nuriootpa,26.5
Nuriootpa,25.5
Nuriootpa,31.7
Nuriootpa,32.9
Nuriootpa,23.9
Nuriootpa,16.6
Nuriootpa,27.1
Nuriootpa,39.7
Nuriootpa,42.1
Nuriootpa,41.0
Nuriootpa,32.6
Nuriootpa,22.2
Nuriootpa,23.7
Nuriootpa,27.4
Nuriootpa,32.5
Nuriootpa,28.0
Nuriootpa,21.2
Nuriootpa,19.1
Nuriootpa,19.1
Nuriootpa,21.7
Nuriootpa,28.7
Nuriootpa,30.9
Nuriootpa,25.6
Nuriootpa,23.8
Nuriootpa,23.5
Nuriootpa,28.5
Nuriootpa,34.6
Nuriootpa,36.1
Nuriootpa,36.2
Nuriootpa,35.2
Nuriootpa,31.9
Nuriootpa,33.2
Nuriootpa,28.1
Nuriootpa,27.0
Nuriootpa,31.2
Nuriootpa,33.5
Nuriootpa,33.9
Nuriootpa,33.1
Nuriootpa,31.3
Nuriootpa,21.1
Nuriootpa,22.7
Nuriootpa,30.2
Nuriootpa,34.1
Nuriootpa,23.5
Nuriootpa,25.4
Nuriootpa,32.9
Nuriootpa,33.7
Nuriootpa,33.5
Nuriootpa,28.8
Nuriootpa,22.1
Nuriootpa,27.4
Nuriootpa,31.7
Nuriootpa,26.4
Nuriootpa,33.6
Nuriootpa,23.2
Nuriootpa,24.4
Nuriootpa,23.3
Nuriootpa,19.4
Nuriootpa,18.8
Nuriootpa,21.2
Nuriootpa,19.7
Nuriootpa,20.0
Nuriootpa,25.9
Nuriootpa,25.5
Nuriootpa,27.1
Nuriootpa,28.5
Nuriootpa,30.1
Nuriootpa,15.5
Nuriootpa,17.9
Nuriootpa,19.4
Nuriootpa,23.4
Nuriootpa,25.2
Nuriootpa,24.8
Nuriootpa,26.3
Nuriootpa,20.3
Nuriootpa,24.1
Nuriootpa,25.9
Nuriootpa,28.3
Nuriootpa,21.2
Nuriootpa,21.2
Nuriootpa,22.0
Nuriootpa,22.9
Nuriootpa,19.1
Nuriootpa,19.0
Nuriootpa,14.0
Nuriootpa,14.3
Nuriootpa,16.0
Nuriootpa,15.6
Nuriootpa,18.9
Nuriootpa,17.4
Nuriootpa,14.2
Nuriootpa,16.1
Nuriootpa,16.9
Nuriootpa,18.7
Nuriootpa,17.5
Nuriootpa,15.2
Nuriootpa,14.5
Nuriootpa,17.6
Nuriootpa,19.8
Nuriootpa,20.1
Nuriootpa,18.9
Nuriootpa,17.8
Nuriootpa,19.2
Nuriootpa,20.3
Nuriootpa,18.6
Nuriootpa,16.8
Nuriootpa,17.9
Nuriootpa,17.4
Nuriootpa,19.5
Nuriootpa,21.8
Nuriootpa,18.7
Nuriootpa,17.2
Nuriootpa,17.3
Nuriootpa,18.8
Nuriootpa,20.4
Nuriootpa,19.5
Nuriootpa,13.4
Nuriootpa,15.0
Nuriootpa,13.8
Nuriootpa,12.7
Nuriootpa,13.5
Nuriootpa,14.3
Nuriootpa,17.4
Nuriootpa,15.5
Nuriootpa,15.5
Nuriootpa,15.1
Nuriootpa,14.7
Nuriootpa,15.0
Nuriootpa,11.8
Nuriootpa,15.4
Nuriootpa,15.0
Nuriootpa,16.0
Nuriootpa,15.8
Nuriootpa,17.9
Nuriootpa,17.2
Nuriootpa,11.0
Nuriootpa,15.1
Nuriootpa,15.6
Nuriootpa,17.6
Nuriootpa,17.5
Nuriootpa,17.9
Nuriootpa,18.3
Nuriootpa,18.2
Nuriootpa,16.5
Woomera,29.7
Woomera,28.6
Woomera,32.0
Woomera,36.3
Woomera,38.4
Woomera,40.2
Woomera,33.3
Woomera,31.4
Woomera,33.3
Woomera,33.9
Woomera,33.3
Woomera,38.4
Woomera,42.2
Woomera,40.7
Woomera,31.5
Woomera,32.7
Woomera,33.5
Woomera,35.6
Woomera,39.6
Woomera,40.2
Woomera,37.1
Woomera,38.8
Woomera,37.4
Woomera,33.0
Woomera,37.9
Woomera,39.9
Woomera,43.8
Woomera,44.6
Woomera,42.3
Woomera,42.4
Woomera,41.9
Woomera,41.7
Woomera,43.5
Woomera,43.7
Woomera,42.5
Woomera,42.8
Woomera,45.6
Woomera,46.2
Woomera,35.3
Woomera,28.7
Woomera,25.6
Woomera,26.3
Woomera,27.8
Woomera,29.7
Woomera,32.0
Woomera,32.5
Woomera,33.9
Woomera,34.1
Woomera,35.3
Woomera,31.1
Woomera,30.6
Woomera,31.4
Woomera,34.7
Woomera,36.9
Woomera,35.2
Woomera,37.8
Woomera,40.9
Woomera,41.5
Woomera,36.0
Woomera,34.0
Woomera,40.3
Woomera,26.6
Woomera,25.9
Woomera,25.9
Woomera,27.5
Woomera,29.7
Woomera,28.5
Woomera,28.0
Woomera,32.1
Woomera,31.7
Woomera,32.3
Woomera,34.0
Woomera,28.3
Woomera,25.0
Woomera,25.7
Woomera,27.1
Woomera,32.1
Woomera,34.6
Woomera,36.3
Woomera,37.9
Woomera,28.6
Woomera,30.7
Woomera,26.8
Woomera,33.2
Woomera,29.0
Woomera,30.0
Woomera,32.1
Woomera,34.0
Woomera,34.3
Woomera,34.4
Woomera,34.6
Woomera,35.2
Woomera,26.1
Woomera,23.4
Woomera,23.7
Woomera,21.9
Woomera,21.9
Woomera,25.0
Woomera,26.0
Woomera,27.0
Woomera,28.9
Woomera,30.3
Woomera,30.5
Woomera,24.9
Woomera,26.7
Woomera,24.3
Woomera,25.9
Woomera,27.0
Woomera,25.9
Woomera,25.7
Woomera,28.2
Woomera,29.5
Woomera,23.8
Woomera,22.3
Woomera,22.5
Woomera,19.5
Woomera,22.9
Woomera,21.7
Woomera,20.9
Woomera,22.9
Woomera,24.4
Woomera,21.6
Woomera,21.9
Woomera,21.7
Woomera,22.2
Woomera,20.4
Woomera,20.4
Woomera,20.6
Woomera,20.5
Woomera,20.1
Woomera,21.5
Woomera,22.0
Woomera,20.1
Woomera,19.5
Woomera,19.0
Woomera,20.5
Woomera,20.0
Woomera,19.4
Woomera,18.6
Woomera,20.6
Woomera,22.1
Woomera,23.5
Woomera,23.4
Woomera,21.8
Woomera,18.6
Woomera,18.1
Woomera,17.4
Woomera,17.2
Woomera,14.8
Woomera,14.0
Woomera,17.2
Woomera,17.4
Woomera,16.1
Woomera,18.6
Woomera,18.9
Woomera,16.0
Woomera,16.1
Woomera,17.6
Woomera,15.6
Woomera,17.6
Woomera,15.9
Woomera,16.5
Woomera,16.5
Woomera,18.7
Woomera,16.9
Woomera,17.9
Woomera,16.9
Woomera,17.3
Woomera,17.3
Woomera,18.8
Woomera,19.5
Woomera,20.9
Woomera,19.6
Woomera,17.4
Woomera,17.9
Woomera,18.4
Woomera,16.3
Woomera,16.5
Woomera,22.7
Woomera,23.1
Woomera,23.4
Woomera,18.0
Woomera,17.5
Woomera,18.6
Woomera,15.2
Woomera,13.9
Woomera,13.6
Woomera,15.7
Woomera,17.4
Woomera,18.7
Woomera,22.4
Woomera,20.5
Woomera,16.9
Woomera,15.8
Woomera,15.0
Woomera,15.7
Woomera,14.8
Woomera,16.0
Woomera,20.2
Woomera,21.5
Woomera,24.0
Woomera,22.9
Woomera,18.1
Woomera,16.8
Woomera,18.4
Woomera,19.0
Woomera,17.1
Woomera,16.3
Woomera,17.4
Woomera,17.8
Woomera,15.3
Woomera,17.0
Woomera,18.5
Woomera,19.9
Woomera,21.3
Woomera,20.9
Woomera,24.8
Woomera,25.1
Woomera,19.5
Woomera,20.6
Woomera,23.7
Woomera,19.5
Woomera,20.3
Woomera,21.4
Woomera,21.8
Woomera,24.9
Woomera,30.3
Woomera,19.4
Woomera,20.6
Woomera,22.4
Woomera,22.3
Woomera,28.7
Woomera,17.5
Woomera,20.3
Woomera,23.1
Woomera,21.5
Woomera,18.3
Woomera,20.6
Woomera,25.3
Woomera,21.9
Woomera,21.8
Woomera,18.2
Woomera,19.6
Woomera,21.7
Woomera,26.0
Woomera,20.1
Woomera,17.7
Woomera,21.3
Woomera,23.8
Woomera,19.6
Woomera,20.5
Woomera,22.3
Woomera,26.3
Woomera,35.5
Woomera,37.2
Woomera,24.0
Woomera,23.6
Woomera,29.3
Woomera,29.5
Woomera,20.4
Woomera,25.2
Woomera,26.3
Woomera,24.1
Woomera,32.2
Woomera,20.5
Woomera,19.9
Woomera,26.0
Woomera,19.5
Woomera,18.2
Woomera,17.9
Woomera,21.5
Woomera,26.5
Woomera,31.9
Woomera,15.6
Woomera,18.7
Woomera,17.4
Woomera,23.0
